,id,name,adress,lat,lon,precode,areacode,category,category_flag
813,n00731,島田宿川どめ夏まつり,島田市,34.832866,138.175121,22,22209,‐,1
814,n00732,ばらの丘フェスタ（春）,島田市,34.851076,138.17628,22,22209,‐,1
815,n00733,ばらの丘フェスタ（秋）,島田市,34.851076,138.17628,22,22209,‐,1
816,n00734,島田産業まつり,島田市,34.831445,138.173441,22,22209,‐,1
817,n00735,「島田」蓬莱の湯,島田市旭2-1-30,34.832672,138.191713,22,22209,‐,3
818,n00736,石畳茶屋,島田市金谷坂町2482-1,34.81694444,138.12472222,22,22209,‐,2
819,n00737,お茶の郷,島田市金谷富士見町3053-2,34.81444444,138.13416667,22,22209,‐,2
820,n00738,大井神社宮美殿,島田市大井町2316,34.833171,138.171482,22,22209,‐,1
821,n00739,日限地蔵尊縁日,島田市島644,34.840785,138.126257,22,22209,‐,2
822,n00740,金谷茶まつり,島田市,34.81909046,138.12550571,22,22209,‐,1
823,n00741,童子沢親水公園,島田市大代,34.86138889,138.09055555,22,22209,‐,4
824,n00742,かわね桜まつり,島田市,34.94159,138.076828,22,22209,‐,1
825,n00743,川根ふる里ふれあいまつり,島田市,34.941596,138.076828,22,22209,‐,1
826,n00744,野守まつり,島田市,34.938068,138.069069,22,22209,‐,1
827,n00745,田代の郷温泉「伊太和里の湯」,島田市伊太88-1,34.87246653,138.1555282,22,22209,‐,3
828,n00746,牧之原公園,島田市金谷1701-1,34.81565492,138.13386588,22,22209,‐,4
829,n00747,ふれあいの泉,島田市川根町笹間渡220,34.959871,138.089697,22,22209,‐,3
830,n00748,牧之原パノラマウォーク,島田市,34.819093,138.125428,22,22209,‐,1
831,n00749,島田大祭・帯まつり,島田市,34.833661,138.171678,22,22209,‐,1
832,n00750,蓬莱橋ぼんぼりまつり,島田市,34.825524,138.184443,22,22209,‐,1
833,n00751,東光寺日吉神社猿舞,島田市,34.862705,138.195207,22,22209,‐,1
834,n00752,大井川川越しまつり,島田市,34.828228,138.149083,22,22209,‐,1
835,n00753,紙わざ大賞展,島田市,34.83644,138.176032,22,22209,‐,1
836,n00754,茶の里さんぽらり～,島田市,34.83644,138.176032,22,22209,‐,1
837,n00755,旅の詩人ウォーク,島田市,34.81909046,138.12550571,22,22209,‐,1
838,n00756,ほっとハイキング,島田市,34.83644,138.176032,22,22209,‐,1
839,n00757,和の祭典　（無）,島田市,34.83644,138.176032,22,22209,‐,1
840,n00758,日帰り客数（宿泊施設）,島田市,34.83644,138.176032,22,22209,‐,1
841,n00759,中央公園ミニ鉄道,島田市野田1689,34.849688,138.175216,22,22209,‐,4
842,n00760,川根温泉まつり,島田市,34.959871,138.089697,22,22209,‐,1
843,n00761,家山梅園,島田市,34.946478,138.078509,22,22209,‐,1
844,n00762,ＳＬフェスタ,島田市,34.836438,138.176029,22,22209,‐,1
845,n00763,ミニ四駆,島田市野田1689（市総合スポ-ツセンタ-内）,34.849688,138.175216,22,22209,‐,4
846,n00764,静岡カントリー島田コース,島田市,34.79805555,138.20388889,22,22209,‐,4
847,n00765,島田市「山の家」,島田市身成48-3,34.901706,138.111736,22,22209,‐,4
848,n00766,野守の池イルミネーション,島田市川根町家山,34.939402,138.070059,22,22209,‐,1
849,n00767,富士市立博物館,富士市伝法66-2,35.1852892,138.68003831,22,22210,‐,2
850,n00768,富士マリンプール,富士市田中新田275-9,35.13694444,138.72583333,22,22210,‐,4
851,n00769,丸火自然公園,富士市大淵10847,35.2325,138.72444444,22,22210,‐,4
852,n00770,岩本山公園,富士市岩本1605,35.17709,138.626979,22,22210,‐,4
853,n00771,竹採公園,富士市比奈2085-4,35.16972222,138.71638889,22,22210,‐,4
854,n00772,富士山こどもの国,富士市桑崎1015,35.253374,138.77222,22,22210,‐,4
855,n00773,吉原祇園祭,富士市,35.16038032,138.69188675,22,22210,‐,1
856,n00774,毘沙門天大祭,富士市,35.14055556,138.71222222,22,22210,‐,1
857,n00775,富士甲子神社祭典,富士市,35.154385,138.649942,22,22210,‐,1
858,n00776,富士まつり,富士市,35.16111345,138.66972725,22,22210,‐,1
859,n00777,湯らぎの里,富士市蓼原227-1,35.15065099,138.66955601,22,22210,‐,3
860,n00778,富士川楽座,富士市岩淵1488-1,35.16166667,138.61833333,22,22210,‐,6
861,n00779,鷹の湯,富士市久沢788-1,35.19777778,138.65222222,22,22210,‐,3
862,n00780,新豊院三尊祭,富士市,35.15067515,138.61716442,22,22210,‐,1
863,n00781,新豊院大観音祭,富士市,35.15067515,138.61716442,22,22210,‐,1
864,n00782,田子の浦漁協しらす祭,富士市,35.13944444,138.69111111,22,22210,‐,1
865,n00783,ふじさんめっせ,富士市柳島189-8,35.14527778,138.66611111,22,22210,‐,1
866,n00784,ぶらりウォーキングコース（富士川）,富士市,35.148764,138.61849,22,22210,‐,1
867,n00785,かりがね祭り,富士市,35.161407,138.67623,22,22210,‐,1
868,n00786,あっぱれ富士,富士市,35.16111345,138.66972725,22,22210,‐,1
869,n00787,商工フェア（富士市）,富士市,35.16111345,138.66972725,22,22210,‐,1
870,n00788,ふじかわ夏まつり,富士市,35.14166667,138.62583333,22,22210,‐,1
871,n00789,静岡県富士水泳場,富士市大淵266,35.19722222,138.69,22,22210,‐,4
872,n00790,須津山休養林,富士市江尾1035,35.197969,138.767982,22,22210,‐,1
873,n00791,姫名の里まつり,富士市,35.16972222,138.71638889,22,22210,‐,1
874,n00792,ふじかわキウイマラソン,富士市,35.162162,138.675728,22,22210,‐,4
875,n00793,大富士Ｇ,富士市今宮1243,35.20722222,138.71916667,22,22210,‐,4
876,n00794,南富士ＣＣ,富士市大淵11702-3,35.2425,138.73805556,22,22210,‐,4
877,n00795,十里木ＣＣ,富士市桑崎1016,35.262666,138.776815,22,22210,‐,4
878,n00796,リバー富士ＣＣ,富士市北松野4222-10,35.1825,138.57083333,22,22210,‐,4
879,n00797,野田山健康緑地公園,富士市中之郷,35.147797,138.598046,22,22210,‐,1
880,n00798,岩渕祇園祭,富士市,35.153137,138.616414,22,22210,‐,1
881,n00799,府八幡宮,磐田市中泉112-1,34.719926,137.853463,22,22211,‐,2
882,n00800,見付天神社（矢奈比売神社）,磐田市見付1114-2,34.72985925,137.86406924,22,22211,‐,2
883,n00801,ヤマハコミュニケーションプラザ,磐田市新貝2500,34.72292602,137.87763909,22,22211,‐,2
884,n00802,旧見付学校,磐田市見付2452,34.7275,137.85694444,22,22211,‐,2
885,n00803,磐田温水プール,磐田市刑部島274-3,34.7025,137.82972222,22,22211,‐,4
886,n00804,磐田市営つつじ公園,磐田市見付1010?2,34.732008,137.864691,22,22211,‐,4
887,n00805,府八幡宮祭典,磐田市中泉112-1,34.719926,137.853463,22,22211,‐,1
888,n00806,ヤマハスタジアム,磐田市新貝2500,34.72527778,137.875,22,22211,‐,1
889,n00807,いわた農業まつり,磐田市見付3599-1,34.72944445,137.85083333,22,22211,‐,1
890,n00808,ジュビロ磐田メモリアルマラソン,磐田市大久保892-36,34.725873,137.845431,22,22211,‐,1
891,n00809,磐田市民文化会館,磐田市二之宮東3-2,34.71555556,137.85777778,22,22211,‐,1
892,n00810,遠州大名行列・舞車,磐田市見付宿場通り,34.72694444,137.85777778,22,22211,‐,1
893,n00811,ｽﾎﾟｰﾂ交流の里ゆめりあ,磐田市大久保892-36,34.755671,137.857898,22,22211,‐,4
894,n00812,旧赤松家記念館,磐田市見付3884-10,34.73194444,137.84916667,22,22211,‐,2
895,n00813,桶ケ谷沼ビジターセンター,磐田市岩井315,34.74012202,137.88757921,22,22211,‐,1
896,n00814,見付天神裸まつり,磐田市見付1114-2,34.72985925,137.86406924,22,22211,‐,1
897,n00815,福田屋内スポーツセンター,磐田市南島393-1,34.69194444,137.88166667,22,22211,‐,4
898,n00816,福田健康福祉会館（リフレＵ）,磐田市宇兵衛新田186-1,34.6742341,137.85966173,22,22211,‐,3
899,n00817,六社神社祭典,磐田市福田2100-1,34.67706968,137.8828602,22,22211,‐,1
900,n00818,いわた夏まつり花火大会,磐田市,34.67975363,137.89504499,22,22211,‐,1
901,n00819,竜洋昆虫自然観察公園,磐田市大中瀬320-1,34.66888889,137.83972222,22,22211,‐,2
902,n00820,竜洋海洋公園,磐田市駒場6866-27,34.65222222,137.80361111,22,22211,‐,4
903,n00821,竜洋スポーツ公園,磐田市南平松8,34.65785163,137.82256204,22,22211,‐,4
904,n00822,掛塚屋台まつり,磐田市掛塚927-1,34.67520178,137.79836703,22,22211,‐,1
905,n00823,いわた農業まつり,磐田市見付3599-1,34.72944445,137.85083333,22,22211,‐,1
906,n00824,竜洋海洋公園オートキャンプ場,磐田市駒場6866-10,34.65222222,137.80666667,22,22211,‐,4
907,n00825,うなやす,磐田市掛塚2105-1,34.66083333,137.7975,22,22211,‐,5
908,n00826,磐田市香りの博物館,磐田市立野2019-15,34.71543726,137.81958414,22,22211,‐,2
909,n00827,磐田市新造形創造館,磐田市上新屋499-1,34.731926,137.822705,22,22211,‐,2
910,n00828,アミュ－ズ豊田,磐田市上新屋304,34.73243951,137.82494002,22,22211,‐,4
911,n00829,熊野の長藤まつり,磐田市池田189-2,34.73731748,137.81484694,22,22211,‐,1
912,n00830,フェスティバル豊田,磐田市上新屋304,34.73243951,137.82494002,22,22211,‐,1
913,n00831,豊岡梅園,磐田市上野部1989-1,34.84416667,137.84916667,22,22211,‐,1
914,n00832,全国高等学校女子サッカー選手権大会,磐田市大久保892-36,34.75666667,137.8575,22,22211,‐,1
915,n00833,獅子ヶ鼻公園,磐田市岩室199-1,34.846396,137.875771,22,22211,‐,4
916,n00834,豊岡ふるさとまつり,磐田市壱貫地64-1,34.82112879,137.83288699,22,22211,‐,1
917,n00835,花咲乃庄,磐田市壱貫地429,34.82611111,137.83472222,22,22211,‐,2
918,n00836,磐田雪まつり,磐田市今之浦市有地,34.71916667,137.86111111,22,22211,‐,1
919,n00837,しおさい竜洋,磐田市駒場6866-10,34.65119995,137.80688395,22,22211,‐,6
920,n00838,とよおか採れたて元気むら,磐田市下神増1148,34.80785112,137.83511025,22,22211,‐,5
921,n00839,白壁館,磐田市敷地456-1,34.828493,137.864287,22,22211,‐,5
922,n00840,竜洋産業まつり,磐田市駒場6866-27,34.65169719,137.80513165,22,22211,‐,1
923,n00841,ジュビロード夏祭,磐田市駅前ジュビロード,34.71194444,137.85222222,22,22211,‐,1
924,n00842,福田漁港（釣り）,磐田市豊浜4127-22,34.66676998,137.90429781,22,22211,‐,4
925,n00843,豊浜海岸（サーフィン）,磐田市豊浜海岸,34.66694444,137.91166667,22,22211,‐,4
926,n00844,なぎの木会館,磐田市豊岡6605-3,34.68277778,137.81333333,22,22211,‐,1
927,n00845,磐田市コミュニケーションセンター,磐田市高見丘1200,34.750391,137.842255,22,22211,‐,5
928,n00846,国分寺まつり,磐田市中泉3365,34.719644,137.851594,22,22211,‐,1
929,n00847,鮎釣り,磐田市,34.717889,137.851509,22,22211,‐,4
930,n00848,ふくで漁港まつり,磐田市豊浜4127-22,34.66722222,137.90555556,22,22211,‐,1
931,n00849,ブルーベリー狩り,磐田市向笠竹之内74,34.768188,137.872815,22,22211,‐,2
932,n00850,かぶと塚テニスコート,磐田市見付4075-1,34.727046,137.84625,22,22211,‐,4
933,n00851,塔之壇テニスコート,磐田市見付2451,34.7283,137.856922,22,22211,‐,4
934,n00852,東大久保テニスコート,磐田市見付809-2,34.732331,137.8715,22,22211,‐,4
935,n00853,いわた春まつり,磐田市,34.717889,137.851509,22,22211,‐,1
936,n00854,消費生活・健康展,磐田市,34.717889,137.851509,22,22211,‐,1
937,n00855,星降る映画会,磐田市,34.721928,137.847374,22,22211,‐,1
938,n00856,磐田ファミリーフェスティバル,磐田市,34.718943,137.861168,22,22211,‐,1
939,n00857,冒険キッズの宝島,磐田市,34.717889,137.851509,22,22211,‐,1
940,n00858,スポーツレクリエーションのつどい・Ｗ杯カウント６００,磐田市,34.717889,137.851509,22,22211,‐,1
941,n00859,ＪＲさわやかウォーキング,磐田市中泉633-1,34.710374,137.851786,22,22211,‐,1
942,n00860,Ｗ杯日本代表交流会,磐田市,34.717889,137.851509,22,22211,‐,1
943,n00861,ＩＷＡＴＡ　ＷＥＬＣＯＭＥ　フェスティバル,磐田市,34.717889,137.851509,22,22211,‐,1
944,n00862,じゅびらマーケット,磐田市,34.717889,137.851509,22,22211,‐,1
945,n00863,全日本軟式野球大会,磐田市,34.717889,137.851509,22,22211,‐,1
946,n00864,浜名湖花博プレキャンペーンいわたの春,磐田市,34.717889,137.851509,22,22211,‐,1
947,n00865,磐田とんぼの里ウォーキング大会,磐田市,34.717889,137.851509,22,22211,‐,1
948,n00866,親子写生大会,磐田市見付1010-2,34.732018,137.86466,22,22211,‐,1
949,n00867,全日本女子ユースサッカー大会,磐田市,34.717889,137.851509,22,22211,‐,1
950,n00868,コーデュロイハウス,磐田市福田中島226-4,34.679973,137.876205,22,22211,‐,6
951,n00869,ふれあい市場,磐田市,34.721747,137.824624,22,22211,‐,1
952,n00870,縁日「お観音様」,磐田市,34.717889,137.851509,22,22211,‐,1
953,n00871,ふくでいきいき広場,磐田市,34.717889,137.851509,22,22211,‐,1
954,n00872,桜まつり,磐田市岩室199-1,34.717889,137.851509,22,22211,‐,1
955,n00873,磐田市埋蔵文化財センター,磐田市見付3678-1,34.730402,137.85157,22,22211,‐,2
956,n00874,磐田市竜洋郷土資料館,磐田市岡405-47,34.678263,137.817363,22,22211,‐,2
957,n00875,磐田市農村民俗資料館,磐田市壱貫地180-7,34.820529,137.833874,22,22211,‐,2
958,n00876,医王寺,磐田市鎌田2065-1,34.715781,137.884299,22,22211,‐,2
959,n00877,福王寺,磐田市城之崎4-2722-1,34.720925,137.863004,22,22211,‐,2
960,n00878,パルファン富里,磐田市富里90,34.756856,137.831289,22,22211,‐,6
961,n00879,万瀬ぼうら屋,磐田市万瀬493-2,34.876233,137.87754,22,22211,‐,6
962,n00880,法雲寺,磐田市向笠西374,34.75730989,137.87898544,22,22211,‐,2
963,n00881,いわた☆駅前楽市,磐田市駅前ジュビロード,34.710574,137.851836,22,22211,‐,5
964,n00882,特別巡回ラジオ体操・みんなの体操会in磐田,磐田市,34.717889,137.851509,22,22211,‐,1
965,n00883,シルクロードミュージアム,磐田市上野部888,34.849623,137.836397,22,22211,‐,2
966,n00884,浜松シーサイドＧＣ,磐田市鮫島 4119-1,34.66027778,137.84833333,22,22211,‐,4
967,n00885,豊岡国際ＣＣ獅子が鼻,磐田市敷地1460-1,34.852594,137.870798,22,22211,‐,4
968,n00886,豊岡国際ＣＣ岩室,磐田市敷地1460-1,34.852594,137.870798,22,22211,‐,4
969,n00887,竜洋海洋フェスタ,磐田市駒場6866-10,34.651234,137.806792,22,22211,‐,1
970,n00888,いわたスポレクフェスティバル,磐田市見付4075-1,34.725873,137.845431,22,22211,‐,1
971,n00889,ディスカバリーパーク焼津,焼津市田尻2968-1,34.82273847,138.33156147,22,22212,‐,2
972,n00890,サッポロビール静岡工場,焼津市浜当目708-1,34.88349199,138.32502357,22,22212,‐,2
973,n00891,浜当目海水浴場,焼津市浜当目,34.87833333,138.33472222,22,22212,‐,4
974,n00892,焼津さかなセンター,焼津市八楠4-13-7,34.88043,138.303068,22,22212,‐,5
975,n00893,石原水産マリンシテーション,焼津市八楠2-5-2,34.87863456,138.31156207,22,22212,‐,5
976,n00894,虚空蔵尊まつり,焼津市,34.88213541,138.33731427,22,22212,‐,1
977,n00895,恵比寿講市,焼津市,34.869151,138.320171,22,22212,‐,1
978,n00896,焼津海上花火大会,焼津市,34.864202,138.331182,22,22212,‐,1
979,n00897,焼津港まつり,焼津市,34.8605,138.325732,22,22212,‐,1
980,n00898,焼津港マラソン,焼津市,34.8605,138.325732,22,22212,‐,1
981,n00899,温泉入浴施設,焼津市,34.87027778,138.31722222,22,22212,‐,3
982,n00900,オータムフェストｉｎやいづ,焼津市,34.86904565,138.32381685,22,22212,‐,1
983,n00901,小川港さば祭り,焼津市,34.845098,138.325388,22,22212,‐,1
984,n00902,踊夏祭,焼津市,34.782564,138.289526,22,22212,‐,1
985,n00903,大井川港朝市,焼津市,34.78311087,138.29462173,22,22212,‐,1
986,n00904,全珠院（千手観音）,焼津市大覚寺1204,34.87833333,138.29722222,22,22212,‐,2
987,n00905,サンライフ焼津,焼津市中港3-3-12,34.87381551,138.32513344,22,22212,‐,3
988,n00906,焼津文化会館（劇・演奏会）,焼津市,34.86444444,138.30527778,22,22212,‐,1
989,n00907,大井川文化会館,焼津市,34.80305556,138.28361111,22,22212,‐,1
990,n00908,焼津小泉八雲記念館,焼津市,34.86446955,138.30646838,22,22212,‐,2
991,n00909,焼津市歴史民俗資料館,焼津市,34.86472222,138.30611111,22,22212,‐,2
992,n00910,焼津市深層水ミュージアム,焼津市,34.85862157,138.32590655,22,22212,‐,2
993,n00911,うみえ～る焼津,焼津市,34.85672524,138.32662901,22,22212,‐,5
994,n00912,さかなセンターまつり,焼津市,34.88043,138.303068,22,22212,‐,1
995,n00913,なかむら館,焼津市駅北1-14-7,34.87454485,138.32166248,22,22212,‐,3
996,n00914,焼津神社,焼津市焼津2-7-2,34.865,138.31361111,22,22212,‐,2
997,n00915,コンベンション,焼津市,34.866946,138.323254,22,22212,‐,1
998,n00916,木屋川桜まつり,焼津市,34.832001,138.324066,22,22212,‐,1
999,n00917,かつおまつり,焼津市,34.8605,138.325732,22,22212,‐,1
1000,n00918,全国豊かな海づくり大会,焼津市,34.866946,138.323254,22,22212,‐,1
1001,n00919,オーシャンステージ,焼津市,34.8643,138.325622,22,22212,‐,1
1002,n00920,海の子フェスタ,焼津市,34.864308,138.325622,22,22212,‐,1
1003,n00921,大井川港,焼津市,34.783665,138.290502,22,22212,‐,1
1004,n00922,大井川河口野鳥園,焼津市,34.772238,138.296987,22,22212,‐,2
1005,n00923,藤守の田遊び,藤枝市,34.866946,138.323254,22,22212,‐,1
1006,n00924,大井川港花火大会,焼津市,34.783665,138.290502,22,22212,‐,1
1007,n00925,掛川城,掛川市,34.77536232,138.01478857,22,22213,‐,2
1008,n00926,資生堂企業資料館・アートハウス,掛川市下俣751-1,34.76578142,138.00049774,22,22213,‐,2
1009,n00927,掛川市二の丸美術館,掛川市掛川1142-1,34.77583333,138.01444444,22,22213,‐,2
1010,n00928,加茂花菖蒲園,掛川市原里110,34.8260351,137.96492129,22,22213,‐,4
1011,n00929,粟ヶ岳,掛川市東山1050-1,34.841869,138.067564,22,22213,‐,1
1012,n00930,つま恋,掛川市満水2000,34.76972222,138.04944444,22,22213,‐,4
1013,n00931,掛川大祭（１０月）,掛川市,34.768806,137.998357,22,22213,‐,1
1014,n00932,納涼まつり（掛川市）（７月）,掛川市,34.768806,137.998357,22,22213,‐,1
1015,n00933,二の丸茶室,掛川市掛川1138-24,34.774604,138.014507,22,22213,‐,2
1016,n00934,森の都温泉ならここの湯,掛川市居尻179,34.87566368,138.01629468,22,22213,‐,3
1017,n00935,掛川花鳥園,掛川市南西郷1517,34.76134019,138.01512363,22,22213,‐,4
1018,n00936,観光農園サンサンファーム,掛川市大渕1456-312,34.66277778,138.01611111,22,22213,‐,5
1019,n00937,物産センターサンサンファーム,掛川市大渕1456-312,34.66277778,138.01611111,22,22213,‐,5
1020,n00938,三熊野神社大祭　（４月）,掛川市,34.682483,137.983489,22,22213,‐,1
1021,n00939,遠州横須賀街道ちっちゃな文化展（１０月）,掛川市,34.682051,137.981414,22,22213,‐,1
1022,n00940,掛川戦国城下市,掛川市,34.774881,138.014048,22,22213,‐,1
1023,n00941,大浜公園桜花見　（４月）,掛川市,34.67583333,138.03333333,22,22213,‐,1
1024,n00942,高天神城跡,掛川市,34.69833333,138.035,22,22213,‐,2
1025,n00943,キウイフルーツ・カントリー　Ｊａｐａｎ,掛川市上内田2040,34.75138889,138.05138889,22,22213,‐,4
1026,n00944,中八坂神社祇園祭　（１０月）,掛川市,34.691773,138.06583,22,22213,‐,1
1027,n00945,ねむの木こども美術館・吉行淳之介文学館,掛川市上垂木あかしあ通り1-1,34.828638,137.99743,22,22213,‐,4
1028,n00946,龍尾神社の花庭園,掛川市下西郷84,34.78277778,138.01694444,22,22213,‐,4
1029,n00947,道の駅掛川,掛川市八坂882-1,34.79416667,138.07611111,22,22213,‐,6
1030,n00948,大東温泉シートピア,掛川市,34.6484864,138.06692676,22,22213,‐,3
1031,n00949,掛川商工まつり　（１１月）,掛川市,34.768806,137.998357,22,22213,‐,1
1032,n00950,ちいねり　（９月）,掛川市,34.768806,137.998357,22,22213,‐,1
1033,n00951,赤ずきんちゃんのおもしろ農園,掛川市大渕1456-320,34.6625,138.01805556,22,22213,‐,5
1034,n00952,掛川新茶マラソン（４月）,掛川市,34.768806,137.998357,22,22213,‐,1
1035,n00953,横須賀城跡,掛川市,34.68527778,137.97083333,22,22213,‐,2
1036,n00954,西大谷ダムへら鮒釣り,掛川市,34.71032966,137.99381347,22,22213,‐,4
1037,n00955,ならここの里,掛川市,34.874963,138.015718,22,22213,‐,4
1038,n00956,明ヶ島キャンプ場,掛川市,34.901704,138.011423,22,22213,‐,4
1039,n00957,川坂屋,掛川市,34.802662,138.076186,22,22213,‐,2
1040,n00958,七草粥ウォーキング（１月）,掛川市,34.768806,137.998357,22,22213,‐,1
1041,n00959,清水邸庭園,掛川市,34.68206,137.978888,22,22213,‐,2
1042,n00960,大須賀町民俗資料館,掛川市,34.672678,138.009815,22,22213,‐,2
1043,n00961,遠州横須賀凧揚げまつり　（２月）,掛川市,34.676125,137.972635,22,22213,‐,1
1044,n00962,ちっちゃな盆踊り大会　（８月）,掛川市,34.682402,137.975528,22,22213,‐,1
1045,n00963,吉岡弥生記念館,掛川市,34.706545,138.048002,22,22213,‐,2
1046,n00964,観光地引網,掛川市,34.768806,137.998357,22,22213,‐,4
1047,n00965,掛川・大東遠州灘砂の祭典,掛川市,34.65944,138.01336,22,22213,‐,1
1048,n00966,大日本報徳社,掛川市,34.776049,138.01508,22,22213,‐,2
1049,n00967,上垂木ホタルの里（５・６月）,掛川市,34.814478,137.991474,22,22213,‐,4
1050,n00968,ストリートパフォーマンス”ＭＡＴＳＵＲＩ”（８月）,掛川市,34.669762,138.045989,22,22213,‐,1
1051,n00969,西の市,掛川市,34.768806,137.998357,22,22213,‐,6
1052,n00970,掛川観光協会ビジターセンター「旅のスイッチ」,掛川市南1-1-1,34.769414,138.015533,22,22213,‐,6
1053,n00971,竹の丸,掛川市,34.776706,138.014618,22,22213,‐,2
1054,n00972,ミオス菊川ＣＣ,掛川市小貫1357,34.72666667,138.0375,22,22213,‐,4
1055,n00973,掛川を知るWEEK（５月）,掛川市,34.768806,137.998357,22,22213,‐,1
1056,n00974,静岡よみうりＣＣ,掛川市家代1188,34.79611111,137.96833333,22,22213,‐,4
1057,n00975,掛川グリーンヒルＣＣ,掛川市寺島1000,34.832823,137.957877,22,22213,‐,4
1058,n00976,掛川菖蒲ヶ池Ｇ,掛川市,34.797013,137.992429,22,22213,‐,4
1059,n00977,オーシャンＧＣ,掛川市,34.669306,137.974241,22,22213,‐,4
1060,n00978,オーシャンＧＣ,掛川市,34.669306,137.974241,22,22213,‐,4
1061,n00979,史跡　田中城下屋敷,藤枝市,34.87138889,138.27833333,22,22214,‐,2
1062,n00980,志太郡衙跡,藤枝市,34.86222641,138.24173361,22,22214,‐,2
1063,n00981,藤枝市郷土博物館・文学館,藤枝市,34.87616341,138.25674616,22,22214,‐,2
1064,n00982,西益津温水プール,藤枝市,34.86527778,138.27444444,22,22214,‐,4
1065,n00983,大洲温水プール,藤枝市,34.82438631,138.23839191,22,22214,‐,4
1066,n00984,藤枝成田山初詣,藤枝市,34.878108,138.268671,22,22214,‐,1
1067,n00985,清水山縁日,藤枝市,34.88585,138.231275,22,22214,‐,1
1068,n00986,飽波神社初詣,藤枝市,34.870115,138.257498,22,22214,‐,1
1069,n00987,飽波神社例祭,藤枝市,34.870115,138.257498,22,22214,‐,1
1070,n00988,藤枝大祭り,藤枝市,34.867367,138.257458,22,22214,‐,1
1071,n00989,藤枝花火大会,藤枝市,34.874901,138.25424,22,22214,‐,1
1072,n00990,金比羅山・瀬戸川桜まつり,藤枝市,34.849217,138.253029,22,22214,‐,1
1073,n00991,藤枝蓮華寺池公園藤まつり,藤枝市,34.875813,138.256739,22,22214,‐,1
1074,n00992,せとやまるかじり,藤枝市,34.867367,138.257458,22,22214,‐,1
1075,n00993,全国PK選手権大会ｉｎＦＵＪＩＥＤＡ,藤枝市,34.881491,138.232765,22,22214,‐,1
1076,n00994,瀬戸谷温泉ゆらく,藤枝市,34.92836437,138.20429832,22,22214,‐,3
1077,n00995,静岡県武道館,藤枝市,34.845314,138.251518,22,22214,‐,4
1078,n00996,農業生産法人ジャパンベリー,藤枝市,34.83277778,138.24138889,22,22214,‐,2
1079,n00997,藤枝総合運動公園,藤枝市,34.88027778,138.23277778,22,22214,‐,4
1080,n00998,藤枝市民体育館,藤枝市,34.848216,138.247206,22,22214,‐,4
1081,n00999,藤枝市武道館,藤枝市,34.84861111,138.24694444,22,22214,‐,4
1082,n01000,玉露の里　瓢月亭,藤枝市,34.94997144,138.25061511,22,22214,‐,2
1083,n01001,東海道藤枝宿・岡部宿いきいきまつり,藤枝市,34.872187,138.258123,22,22214,‐,1
1084,n01002,ふじえだ産業祭,藤枝市,34.867367,138.257458,22,22214,‐,1
1085,n01003,大旅籠柏屋歴史資料館,藤枝市,34.91937,138.282638,22,22214,‐,2
1086,n01004,白ふじの里,藤枝市北方481-1,34.919524,138.242987,22,22214,‐,2
1087,n01005,市民グラウンド,藤枝市,34.866056,138.234722,22,22214,‐,4
1088,n01006,朝比奈大龍勢,藤枝市,34.949022,138.254994,22,22214,‐,1
1089,n01007,玉露の里　茶の華亭,藤枝市,34.950729,138.251558,22,22214,‐,2
1090,n01008,玉露の里春まつり,藤枝市,34.95110273,138.25128304,22,22214,‐,1
1091,n01009,藤枝勤労者体育館,藤枝市,34.824156,138.235045,22,22214,‐,4
1092,n01010,藤枝大観音,藤枝市,34.915787,138.238528,22,22214,‐,2
1093,n01011,藤枝らんの里,藤枝市,34.917132,138.244465,22,22214,‐,2
1094,n01012,千貫堤・瀬戸染飯伝承館,藤枝市,34.845237,138.236661,22,22214,‐,2
1095,n01013,陶芸センター,藤枝市,34.935851,138.20356,22,22214,‐,6
1096,n01014,大久保キャンプ場,藤枝市,34.964331,138.179938,22,22214,‐,4
1097,n01015,大久保グラススキー場,藤枝市,34.964872,138.179576,22,22214,‐,4
1098,n01016,鬼岩寺例祭,藤枝市,34.873108,138.250387,22,22214,‐,1
1099,n01017,成田山火渡り,藤枝市,34.878108,138.268671,22,22214,‐,1
1100,n01018,藤枝成田山節分,藤枝市,34.878108,138.268671,22,22214,‐,1
1101,n01019,もみじまつり,藤枝市,34.849217,138.253029,22,22214,‐,1
1102,n01020,つたの細道公園みどりまつり,藤枝市,34.931025,138.306866,22,22214,‐,1
1103,n01021,大久保お～たむまつり,藤枝市,34.964872,138.179576,22,22214,‐,1
1104,n01022,ふじえだマラソン,藤枝市,34.867367,138.257458,22,22214,‐,1
1105,n01023,藤枝リバティ駅伝,藤枝市,34.867367,138.257458,22,22214,‐,1
1106,n01024,明治製菓東海工場,藤枝市小石川町4-22-1,34.85573,138.268238,22,22214,‐,2
1107,n01025,志太温泉,藤枝市,34.868123,138.232472,22,22214,‐,3
1108,n01026,スポーツパル高根の郷,藤枝市,34.966244,138.190004,22,22214,‐,4
1109,n01027,中外製薬藤枝工場,藤枝市,34.850295,138.278932,22,22214,‐,2
1110,n01028,岡部民宿日帰り（５件計）,藤枝市,34.867367,138.257458,22,22214,‐,4
1111,n01029,岡部宿街道文化祭り,藤枝市,34.867367,138.257458,22,22214,‐,1
1112,n01030,玉露の里まつり（お茶まつり）,藤枝市,34.950729,138.251558,22,22214,‐,1
